Ref,SampleID,Site name,DEPTH,AGE,AP (%),Pollen data source,Group
286,11582,Cordón Serrucho Norte wetland,220,3499,90.95477387,Neotoma,ExTrAn
286,11583,Cordón Serrucho Norte wetland,230,3730,63.02521008,Neotoma,ExTrAn
286,11584,Cordón Serrucho Norte wetland,240,3951,27.75881684,Neotoma,ExTrAn
286,11585,Cordón Serrucho Norte wetland,250,4176,51.45067698,Neotoma,ExTrAn
286,11586,Cordón Serrucho Norte wetland,260,4403,87.30769231,Neotoma,ExTrAn
286,11587,Cordón Serrucho Norte wetland,270,4589,82.96529968,Neotoma,ExTrAn
286,11588,Cordón Serrucho Norte wetland,280,4684,83.01282051,Neotoma,ExTrAn
286,11589,Cordón Serrucho Norte wetland,290,4783,63,Neotoma,ExTrAn
286,11590,Cordón Serrucho Norte wetland,300,4881,93.75,Neotoma,ExTrAn
286,11591,Cordón Serrucho Norte wetland,310,4981,77.97029703,Neotoma,ExTrAn
286,11592,Cordón Serrucho Norte wetland,320,5081,86.66666667,Neotoma,ExTrAn
286,11593,Cordón Serrucho Norte wetland,330,5178,60,Neotoma,ExTrAn
286,11594,Cordón Serrucho Norte wetland,340,5277,58.24742268,Neotoma,ExTrAn
286,11595,Cordón Serrucho Norte wetland,350,5374,77.88461538,Neotoma,ExTrAn
286,11596,Cordón Serrucho Norte wetland,360,5468,83.23353293,Neotoma,ExTrAn
286,11597,Cordón Serrucho Norte wetland,370,5564,56.36942675,Neotoma,ExTrAn
286,11598,Cordón Serrucho Norte wetland,380,5674,60,Neotoma,ExTrAn
286,11599,Cordón Serrucho Norte wetland,390,5785,36.51832461,Neotoma,ExTrAn
286,11600,Cordón Serrucho Norte wetland,400,5891,73.57512953,Neotoma,ExTrAn
286,11601,Cordón Serrucho Norte wetland,410,6002,62.96296296,Neotoma,ExTrAn
286,11602,Cordón Serrucho Norte wetland,420,6107,81.74807198,Neotoma,ExTrAn
286,11603,Cordón Serrucho Norte wetland,430,6216,82.26744186,Neotoma,ExTrAn
286,11604,Cordón Serrucho Norte wetland,440,6328,58.93271462,Neotoma,ExTrAn
286,11605,Cordón Serrucho Norte wetland,450,6439,84.36578171,Neotoma,ExTrAn
286,11606,Cordón Serrucho Norte wetland,460,6547,62.14953271,Neotoma,ExTrAn
286,11607,Cordón Serrucho Norte wetland,470,6691,79.57746479,Neotoma,ExTrAn
286,11608,Cordón Serrucho Norte wetland,480,6920,50.72164948,Neotoma,ExTrAn
286,11609,Cordón Serrucho Norte wetland,490,7161,49.87277354,Neotoma,ExTrAn
286,11610,Cordón Serrucho Norte wetland,500,7405,25.15991471,Neotoma,ExTrAn
286,11611,Cordón Serrucho Norte wetland,510,7641,29.02654867,Neotoma,ExTrAn
286,11612,Cordón Serrucho Norte wetland,520,7874,43.46846847,Neotoma,ExTrAn
286,11613,Cordón Serrucho Norte wetland,530,8111,21.75664786,Neotoma,ExTrAn
286,11614,Cordón Serrucho Norte wetland,540,8359,56.45933014,Neotoma,ExTrAn
286,11615,Cordón Serrucho Norte wetland,550,8600,55.78635015,Neotoma,ExTrAn
286,11616,Cordón Serrucho Norte wetland,560,8842,28.62985685,Neotoma,ExTrAn
286,11617,Cordón Serrucho Norte wetland,570,9089,35.12974052,Neotoma,ExTrAn
286,11618,Cordón Serrucho Norte wetland,580,9328,38.31775701,Neotoma,ExTrAn
286,11619,Cordón Serrucho Norte wetland,581,9352,43.97163121,Neotoma,ExTrAn
286,11620,Cordón Serrucho Norte wetland,588,9522,59.16666667,Neotoma,ExTrAn
286,11621,Cordón Serrucho Norte wetland,598,9755,47.76632302,Neotoma,ExTrAn
286,11622,Cordón Serrucho Norte wetland,608,9978,43.00254453,Neotoma,ExTrAn
286,11623,Cordón Serrucho Norte wetland,618,10151,45.65217391,Neotoma,ExTrAn
286,11624,Cordón Serrucho Norte wetland,628,10311,43.30275229,Neotoma,ExTrAn
286,11625,Cordón Serrucho Norte wetland,638,10472,42.46823956,Neotoma,ExTrAn
286,11626,Cordón Serrucho Norte wetland,648,10638,35.62913907,Neotoma,ExTrAn
286,11627,Cordón Serrucho Norte wetland,658,10804,18.79543094,Neotoma,ExTrAn
286,11628,Cordón Serrucho Norte wetland,668,10970,41.25200642,Neotoma,ExTrAn
286,11629,Cordón Serrucho Norte wetland,678,11133,37.35119048,Neotoma,ExTrAn
286,11630,Cordón Serrucho Norte wetland,688,11298,39.10714286,Neotoma,ExTrAn
286,11631,Cordón Serrucho Norte wetland,690,11331,81.53310105,Neotoma,ExTrAn
286,11632,Cordón Serrucho Norte wetland,700,11497,53.125,Neotoma,ExTrAn
286,11633,Cordón Serrucho Norte wetland,710,11721,55.79268293,Neotoma,ExTrAn
286,11634,Cordón Serrucho Norte wetland,720,11978,56.4516129,Neotoma,ExTrAn
286,11635,Cordón Serrucho Norte wetland,730,12230,53.15533981,Neotoma,ExTrAn
286,11636,Cordón Serrucho Norte wetland,740,12492,84.28571429,Neotoma,ExTrAn
286,11637,Cordón Serrucho Norte wetland,750,12747,28.63372093,Neotoma,ExTrAn
286,11638,Cordón Serrucho Norte wetland,760,13016,27.33516484,Neotoma,ExTrAn
286,11639,Cordón Serrucho Norte wetland,770,13281,61.91860465,Neotoma,ExTrAn
286,11640,Cordón Serrucho Norte wetland,780,13534,42.24299065,Neotoma,ExTrAn
286,11641,Cordón Serrucho Norte wetland,790,13741,12.71510516,Neotoma,ExTrAn
286,11642,Cordón Serrucho Norte wetland,794,13803,45.40229885,Neotoma,ExTrAn
286,11643,Cordón Serrucho Norte wetland,804,13961,62.57309942,Neotoma,ExTrAn
286,11644,Cordón Serrucho Norte wetland,809,14039,31.89522342,Neotoma,ExTrAn
286,11645,Cordón Serrucho Norte wetland,814,14118,32.35747304,Neotoma,ExTrAn
286,11646,Cordón Serrucho Norte wetland,819,14197,63.05555556,Neotoma,ExTrAn
286,11647,Cordón Serrucho Norte wetland,824,14278,38.3363472,Neotoma,ExTrAn
286,11648,Cordón Serrucho Norte wetland,829,14360,60.1010101,Neotoma,ExTrAn
286,11649,Cordón Serrucho Norte wetland,834,14443,27.16378162,Neotoma,ExTrAn
286,11650,Cordón Serrucho Norte wetland,839,14525,18.79562044,Neotoma,ExTrAn
286,11651,Cordón Serrucho Norte wetland,843,14589,0.840336134,Neotoma,ExTrAn
286,11652,Cordón Serrucho Norte wetland,849,14684,3.139013453,Neotoma,ExTrAn
286,11653,Cordón Serrucho Norte wetland,854,14808,4.487179487,Neotoma,ExTrAn
286,11654,Cordón Serrucho Norte wetland,859,14940,4.166666667,Neotoma,ExTrAn
286,11655,Cordón Serrucho Norte wetland,864,15111,5.807622505,Neotoma,ExTrAn
286,11656,Cordón Serrucho Norte wetland,869,15291,2.150537634,Neotoma,ExTrAn
286,11657,Cordón Serrucho Norte wetland,874,15472,1.325478645,Neotoma,ExTrAn
286,11658,Cordón Serrucho Norte wetland,879,15657,3.479236813,Neotoma,ExTrAn
286,11659,Cordón Serrucho Norte wetland,884,15838,3.007159905,Neotoma,ExTrAn
287,11660,Lago Proschle,0,43,90.22240541,Manually extracted,ExTrAn
287,11661,Lago Proschle,0.84908283,56,84.58455458,Manually extracted,ExTrAn
287,11662,Lago Proschle,1.37351881,64,85.01823541,Manually extracted,ExTrAn
287,11663,Lago Proschle,2.160172781,74,80.82598736,Manually extracted,ExTrAn
287,11664,Lago Proschle,3.995698713,96,90.51152596,Manually extracted,ExTrAn
287,11665,Lago Proschle,4.2,98,86.75295874,Manually extracted,ExTrAn
287,11666,Lago Proschle,5.569006654,117,89.21048347,Manually extracted,ExTrAn
287,11667,Lago Proschle,7.142314596,148,92.2462493,Manually extracted,ExTrAn
287,11668,Lago Proschle,8.977840528,179,88.77680263,Manually extracted,ExTrAn
287,11669,Lago Proschle,10.02671249,196,92.2462493,Manually extracted,ExTrAn
287,11670,Lago Proschle,10.81336646,207,96.43849735,Manually extracted,ExTrAn
287,11671,Lago Proschle,13.11361642,240,95.28434104,Manually extracted,ExTrAn
287,11672,Lago Proschle,15.27107229,283,96.43849735,Manually extracted,ExTrAn
287,11673,Lago Proschle,16.31994425,338,95.57113568,Manually extracted,ExTrAn
287,11674,Lago Proschle,18.15547019,434,97.01673846,Manually extracted,ExTrAn
287,11675,Lago Proschle,21.03986808,547,95.13745485,Manually extracted,ExTrAn
287,11676,Lago Proschle,24.18648396,588,89.93328485,Manually extracted,ExTrAn
287,11677,Lago Proschle,24.97313793,599,95.13745485,Manually extracted,ExTrAn
287,11678,Lago Proschle,26.02200989,605,93.11361096,Manually extracted,ExTrAn
287,11679,Lago Proschle,27.07088186,611,96.43849735,Manually extracted,ExTrAn
287,11680,Lago Proschle,28.6441898,619,94.99289457,Manually extracted,ExTrAn
287,11681,Lago Proschle,30.21749774,640,97.45041929,Manually extracted,ExTrAn
287,11682,Lago Proschle,31.00415171,686,93.98097263,Manually extracted,ExTrAn
287,11683,Lago Proschle,33.68280066,832,96.80192867,Manually extracted,ExTrAn
287,11684,Lago Proschle,35.82383099,924,95.79020358,Manually extracted,ExTrAn
287,11685,Lago Proschle,37.29738347,966,97.16129874,Manually extracted,ExTrAn
287,11686,Lago Proschle,39.3951274,1022,92.10168902,Manually extracted,ExTrAn
287,11687,Lago Proschle,41.23065333,1066,95.28201513,Manually extracted,ExTrAn
287,11688,Lago Proschle,44.38795232,1159,96.16960049,Manually extracted,ExTrAn
287,11689,Lago Proschle,46.07019043,1204,96.38037655,Manually extracted,ExTrAn
287,11690,Lago Proschle,48.57275706,1269,94.55921374,Manually extracted,ExTrAn
287,11691,Lago Proschle,50.40828299,1306,97.73953985,Manually extracted,ExTrAn
287,11692,Lago Proschle,53.10500438,1365,95.11572019,Manually extracted,ExTrAn
287,11693,Lago Proschle,54.60377083,1394,96.72761791,Manually extracted,ExTrAn
287,11694,Lago Proschle,57.48816872,1484,94.27009318,Manually extracted,ExTrAn
287,11695,Lago Proschle,59.32369466,1543,96.14937679,Manually extracted,ExTrAn
287,11696,Lago Proschle,61.42143858,1601,96.00481652,Manually extracted,ExTrAn
287,11697,Lago Proschle,62.47031054,1630,93.83641235,Manually extracted,ExTrAn
287,11698,Lago Proschle,65.03360193,1693,94.48339201,Manually extracted,ExTrAn
287,11699,Lago Proschle,66.66579838,1741,87.33119985,Manually extracted,ExTrAn
287,11700,Lago Proschle,68.76354231,1807,97.01673846,Manually extracted,ExTrAn
287,11701,Lago Proschle,69.81241427,1840,93.40273152,Manually extracted,ExTrAn
287,11702,Lago Proschle,72.68013883,1949,95.32649625,Manually extracted,ExTrAn
287,11703,Lago Proschle,75.05677407,2038,93.69185207,Manually extracted,ExTrAn
287,11704,Lago Proschle,76.63008201,2103,96.43849735,Manually extracted,ExTrAn
287,11705,Lago Proschle,77.65038781,2144,94.62390938,Manually extracted,ExTrAn
287,11706,Lago Proschle,81.98342538,2302,95.53727231,Manually extracted,ExTrAn
287,11707,Lago Proschle,83.97218574,2362,97.45041929,Manually extracted,ExTrAn
287,11708,Lago Proschle,85.54549368,2416,98.31778096,Manually extracted,ExTrAn
287,11709,Lago Proschle,86,2434,94.8483343,Manually extracted,ExTrAn
287,11710,Lago Proschle,93.94706956,2743,92.79718353,Manually extracted,ExTrAn
287,11711,Lago Proschle,96.29643128,2833,93.98097263,Manually extracted,ExTrAn
287,11712,Lago Proschle,98.72084503,2928,94.03842033,Manually extracted,ExTrAn
287,11713,Lago Proschle,98.91861118,2935,92.10168902,Manually extracted,ExTrAn
287,11714,Lago Proschle,99.96748315,2974,96.43849735,Manually extracted,ExTrAn
287,11715,Lago Proschle,102.0652271,3058,89.21048347,Manually extracted,ExTrAn
287,11716,Lago Proschle,104.162971,3154,95.71569596,Manually extracted,ExTrAn
287,11717,Lago Proschle,105.7362789,3211,92.39080957,Manually extracted,ExTrAn
287,11718,Lago Proschle,107.5718049,3283,96.14937679,Manually extracted,ExTrAn
287,11719,Lago Proschle,108.0962408,3308,94.27009318,Manually extracted,ExTrAn
287,11720,Lago Proschle,110.1939848,3402,96.00481652,Manually extracted,ExTrAn
287,11721,Lago Proschle,112.0295107,3420,91.81256846,Manually extracted,ExTrAn
287,11722,Lago Proschle,112.8161647,3426,96.72761791,Manually extracted,ExTrAn
287,11723,Lago Proschle,113.0783827,3429,93.83641235,Manually extracted,ExTrAn
287,11724,Lago Proschle,113.8650366,3435,94.99289457,Manually extracted,ExTrAn
287,11725,Lago Proschle,116.2249985,3459,95.42657541,Manually extracted,ExTrAn
287,11726,Lago Proschle,119.0181524,3490,94.01968468,Manually extracted,ExTrAn
287,11727,Lago Proschle,121.8728595,3540,92.58640747,Manually extracted,ExTrAn
287,11728,Lago Proschle,124.6159742,3581,91.66800819,Manually extracted,ExTrAn
287,11729,Lago Proschle,125.6648462,3621,94.8483343,Manually extracted,ExTrAn
287,11730,Lago Proschle,128.8114621,3783,91.95712874,Manually extracted,ExTrAn
287,11731,Lago Proschle,129.598116,3821,95.42657541,Manually extracted,ExTrAn
287,11732,Lago Proschle,132.7447319,3953,94.8483343,Manually extracted,ExTrAn
287,11733,Lago Proschle,134.8424758,4041,98.02866041,Manually extracted,ExTrAn
287,11734,Lago Proschle,135.1046938,4051,93.40273152,Manually extracted,ExTrAn
287,11735,Lago Proschle,136.1535658,4086,94.8483343,Manually extracted,ExTrAn
287,11736,Lago Proschle,138.2513097,4155,94.12553291,Manually extracted,ExTrAn
287,11737,Lago Proschle,139.0379637,4183,97.88410013,Manually extracted,ExTrAn
287,11738,Lago Proschle,141.1357076,4267,96.72761791,Manually extracted,ExTrAn
287,11739,Lago Proschle,143.4956695,4377,93.98097263,Manually extracted,ExTrAn
287,11740,Lago Proschle,146.6422854,4507,96.72761791,Manually extracted,ExTrAn
287,11741,Lago Proschle,147.1667214,4531,95.13745485,Manually extracted,ExTrAn
287,11742,Lago Proschle,148.7400293,4603,96.00481652,Manually extracted,ExTrAn
287,11743,Lago Proschle,149.2644653,4633,94.12553291,Manually extracted,ExTrAn
287,11744,Lago Proschle,150.3133373,4687,94.99289457,Manually extracted,ExTrAn
287,11745,Lago Proschle,152.1488632,4756,92.82449041,Manually extracted,ExTrAn
287,11746,Lago Proschle,152.6732992,4777,97.16129874,Manually extracted,ExTrAn
287,11747,Lago Proschle,154.2466071,4839,98.02866041,Manually extracted,ExTrAn
287,11748,Lago Proschle,155.2954791,4884,94.70377402,Manually extracted,ExTrAn
287,11749,Lago Proschle,156.344351,4928,91.08976708,Manually extracted,ExTrAn
287,11750,Lago Proschle,156.8,4950,96.58305763,Manually extracted,ExTrAn
287,11751,Lago Proschle,158.704313,5034,95.57113568,Manually extracted,ExTrAn
287,11752,Lago Proschle,159.7531849,5079,93.83641235,Manually extracted,ExTrAn
287,11753,Lago Proschle,160.0154029,5089,94.8483343,Manually extracted,ExTrAn
287,11754,Lago Proschle,161.8509288,5194,94.8483343,Manually extracted,ExTrAn
287,11755,Lago Proschle,162.1131468,5210,96.43849735,Manually extracted,ExTrAn
287,11756,Lago Proschle,164.2108908,5327,91.66800819,Manually extracted,ExTrAn
287,11757,Lago Proschle,168.6685966,5542,98.60690152,Manually extracted,ExTrAn
287,11758,Lago Proschle,170.4283688,5628,94.64732895,Manually extracted,ExTrAn
287,11759,Lago Proschle,173.4232624,5737,95.53727231,Manually extracted,ExTrAn
287,11760,Lago Proschle,176.3671791,5841,93.17658044,Manually extracted,ExTrAn
287,11761,Lago Proschle,178.9670017,5916,93.00795959,Manually extracted,ExTrAn
287,11762,Lago Proschle,179.6817522,5933,95.28201513,Manually extracted,ExTrAn
287,11763,Lago Proschle,181.5172781,6008,94.70377402,Manually extracted,ExTrAn
287,11764,Lago Proschle,181.7794961,6019,92.67993013,Manually extracted,ExTrAn
287,11765,Lago Proschle,183.0905861,6073,90.80064652,Manually extracted,ExTrAn
287,11766,Lago Proschle,183.615022,6093,95.71569596,Manually extracted,ExTrAn
287,11767,Lago Proschle,184.663894,6130,90.9452068,Manually extracted,ExTrAn
287,11768,Lago Proschle,188.0727279,6246,94.99289457,Manually extracted,ExTrAn
287,11769,Lago Proschle,189.3838178,6292,90.65608624,Manually extracted,ExTrAn
287,11770,Lago Proschle,189.6373963,6303,93.08460543,Manually extracted,ExTrAn
287,11771,Lago Proschle,193.2769493,6435,91.62285977,Manually extracted,ExTrAn
287,11772,Lago Proschle,196.2014856,6536,93.69185207,Manually extracted,ExTrAn
287,11773,Lago Proschle,196.8514018,6564,95.34991581,Manually extracted,ExTrAn
287,11774,Lago Proschle,198.8479976,6640,96.80192867,Manually extracted,ExTrAn
287,11775,Lago Proschle,200.6591914,6703,93.98097263,Manually extracted,ExTrAn
287,11776,Lago Proschle,202.9261506,6777,93.42951171,Manually extracted,ExTrAn
287,11777,Lago Proschle,204.8546792,6835,96.14937679,Manually extracted,ExTrAn
287,11778,Lago Proschle,205.1168972,6846,91.66800819,Manually extracted,ExTrAn
287,11779,Lago Proschle,208.8362864,7002,93.64028777,Manually extracted,ExTrAn
287,11780,Lago Proschle,212.6882294,7152,93.59813256,Manually extracted,ExTrAn
287,11781,Lago Proschle,214.3704675,7216,95.53727231,Manually extracted,ExTrAn
287,11782,Lago Proschle,216.8173593,7303,93.64028777,Manually extracted,ExTrAn
287,11783,Lago Proschle,220.1053702,7415,95.95882443,Manually extracted,ExTrAn
287,11784,Lago Proschle,223.2099386,7538,92.39080957,Manually extracted,ExTrAn
287,11785,Lago Proschle,223.9965925,7569,94.70377402,Manually extracted,ExTrAn
287,11786,Lago Proschle,226.5879342,7663,94.41313332,Manually extracted,ExTrAn
287,11787,Lago Proschle,229.4887633,7767,92.6466292,Manually extracted,ExTrAn
287,11788,Lago Proschle,230.2898243,7797,90.65608624,Manually extracted,ExTrAn
287,11789,Lago Proschle,232.3875682,7874,90.65608624,Manually extracted,ExTrAn
287,11790,Lago Proschle,233.4364402,7916,94.70377402,Manually extracted,ExTrAn
287,11791,Lago Proschle,235.0097481,7975,96.87217818,Manually extracted,ExTrAn
287,11792,Lago Proschle,236.3208381,8014,92.10168902,Manually extracted,ExTrAn
287,11793,Lago Proschle,238.418582,8084,91.08976708,Manually extracted,ExTrAn
287,11794,Lago Proschle,239,8105,93.98097263,Manually extracted,ExTrAn
287,11795,Lago Proschle,239.7296719,8131,96.43849735,Manually extracted,ExTrAn
287,11796,Lago Proschle,241.0407619,8175,91.81256846,Manually extracted,ExTrAn
287,11797,Lago Proschle,242.3518519,8223,91.81256846,Manually extracted,ExTrAn
287,11798,Lago Proschle,243.1385058,8255,96.58305763,Manually extracted,ExTrAn
287,11799,Lago Proschle,245.7606857,8345,86.31927791,Manually extracted,ExTrAn
287,11800,Lago Proschle,246.0229037,8354,92.53536985,Manually extracted,ExTrAn
287,11801,Lago Proschle,247.8584296,8412,93.5472918,Manually extracted,ExTrAn
287,11802,Lago Proschle,249.6939556,8468,87.62032041,Manually extracted,ExTrAn
287,11803,Lago Proschle,250.7428275,8510,89.93328485,Manually extracted,ExTrAn
287,11804,Lago Proschle,251.5294815,8542,89.21048347,Manually extracted,ExTrAn
287,11805,Lago Proschle,252.0539175,8563,96.00481652,Manually extracted,ExTrAn
287,11806,Lago Proschle,253.8894434,8636,90.22240541,Manually extracted,ExTrAn
287,11807,Lago Proschle,255.4627514,8696,92.2462493,Manually extracted,ExTrAn
287,11808,Lago Proschle,258.6093672,8835,89.93328485,Manually extracted,ExTrAn
287,11809,Lago Proschle,258.7140094,8840,91.60278586,Manually extracted,ExTrAn
287,11810,Lago Proschle,259.9204572,8890,92.2462493,Manually extracted,ExTrAn
287,11811,Lago Proschle,261.7620039,8963,94.08525945,Manually extracted,ExTrAn
287,11812,Lago Proschle,264.3788188,9065,95.11572019,Manually extracted,ExTrAn
287,11813,Lago Proschle,266.475907,9133,91.23432735,Manually extracted,ExTrAn
287,11814,Lago Proschle,269.3603048,9241,93.83641235,Manually extracted,ExTrAn
287,11815,Lago Proschle,270.6713948,9291,91.08976708,Manually extracted,ExTrAn
287,11816,Lago Proschle,272.6370786,9375,96.38037655,Manually extracted,ExTrAn
287,11817,Lago Proschle,273.5655867,9417,94.15217249,Manually extracted,ExTrAn
287,11818,Lago Proschle,275.3913186,9491,92.2462493,Manually extracted,ExTrAn
287,11819,Lago Proschle,277.2796189,9611,93.42951171,Manually extracted,ExTrAn
287,11820,Lago Proschle,279.9968704,9775,94.90494413,Manually extracted,ExTrAn
287,11821,Lago Proschle,282.4712044,9927,91.66800819,Manually extracted,ExTrAn
287,11822,Lago Proschle,284.3067303,10045,95.71569596,Manually extracted,ExTrAn
287,11823,Lago Proschle,285.8800382,10125,90.9452068,Manually extracted,ExTrAn
287,11824,Lago Proschle,287.7155642,10207,96.29393707,Manually extracted,ExTrAn
287,11825,Lago Proschle,288.5022181,10238,91.95712874,Manually extracted,ExTrAn
287,11826,Lago Proschle,292.2313294,10442,94.48339201,Manually extracted,ExTrAn
287,11827,Lago Proschle,294.5332319,10557,90.51152596,Manually extracted,ExTrAn
287,11828,Lago Proschle,295.3967708,10597,94.27261595,Manually extracted,ExTrAn
287,11829,Lago Proschle,295.5821039,10608,97.01673846,Manually extracted,ExTrAn
287,11830,Lago Proschle,299.7822846,10839,94.69416807,Manually extracted,ExTrAn
287,11831,Lago Proschle,301.6131176,10921,94.55921374,Manually extracted,ExTrAn
287,11832,Lago Proschle,302.6619896,10969,92.39080957,Manually extracted,ExTrAn
287,11833,Lago Proschle,303.7108616,11015,92.39080957,Manually extracted,ExTrAn
287,11834,Lago Proschle,305.0219515,11070,88.92136291,Manually extracted,ExTrAn
287,11835,Lago Proschle,306.8574775,11149,94.99289457,Manually extracted,ExTrAn
287,11836,Lago Proschle,308.9552214,11247,91.23432735,Manually extracted,ExTrAn
287,11837,Lago Proschle,310.5285293,11321,94.27009318,Manually extracted,ExTrAn
287,11838,Lago Proschle,311.8396193,11377,93.40273152,Manually extracted,ExTrAn
287,11839,Lago Proschle,312.6262732,11420,97.45041929,Manually extracted,ExTrAn
287,11840,Lago Proschle,313.9373632,11484,97.45041929,Manually extracted,ExTrAn
287,11841,Lago Proschle,314.7240172,11517,95.28201513,Manually extracted,ExTrAn
287,11842,Lago Proschle,315.7728891,11572,94.27009318,Manually extracted,ExTrAn
287,11843,Lago Proschle,332.0304045,12443,97.16129874,Manually extracted,ExTrAn
287,11844,Lago Proschle,333,12492,94.70377402,Manually extracted,ExTrAn
287,11845,Lago Proschle,333.0792765,12496,96.14937679,Manually extracted,ExTrAn
287,11846,Lago Proschle,335.1770204,12605,94.55921374,Manually extracted,ExTrAn
287,11847,Lago Proschle,336.2258924,12652,90.36696569,Manually extracted,ExTrAn
287,11848,Lago Proschle,336.4665453,12663,93.49274453,Manually extracted,ExTrAn
287,11849,Lago Proschle,336.4881104,12663,96.43849735,Manually extracted,ExTrAn
287,11850,Lago Proschle,339.3725082,12798,95.28201513,Manually extracted,ExTrAn
287,11851,Lago Proschle,340.6835982,12858,93.40273152,Manually extracted,ExTrAn
287,11852,Lago Proschle,341.4702522,12894,96.43849735,Manually extracted,ExTrAn
287,11853,Lago Proschle,344.4599073,13018,97.22348079,Manually extracted,ExTrAn
287,11854,Lago Proschle,346.6173231,13134,97.43425685,Manually extracted,ExTrAn
287,11855,Lago Proschle,348.8634933,13262,94.53608602,Manually extracted,ExTrAn
287,11856,Lago Proschle,352.7072435,13467,95.05549846,Manually extracted,ExTrAn
287,11857,Lago Proschle,356.1544596,13638,92.10168902,Manually extracted,ExTrAn
287,11858,Lago Proschle,358.2522035,13752,98.02866041,Manually extracted,ExTrAn
287,11859,Lago Proschle,359.0854263,13798,95.39675494,Manually extracted,ExTrAn
287,11860,Lago Proschle,362.0059786,13950,95.64266034,Manually extracted,ExTrAn
287,11861,Lago Proschle,363.5034254,14028,97.64503291,Manually extracted,ExTrAn
287,11862,Lago Proschle,366.6431792,14185,96.14937679,Manually extracted,ExTrAn
287,11863,Lago Proschle,368.7409232,14313,98.60690152,Manually extracted,ExTrAn
287,11864,Lago Proschle,370.3142311,14414,97.45041929,Manually extracted,ExTrAn
287,11865,Lago Proschle,372.674193,14551,98.60690152,Manually extracted,ExTrAn
287,11866,Lago Proschle,373.3066778,14588,96.31552238,Manually extracted,ExTrAn
287,11867,Lago Proschle,376.6299804,14763,97.64503291,Manually extracted,ExTrAn
287,11868,Lago Proschle,379.3912298,14926,96.33353743,Manually extracted,ExTrAn
287,11869,Lago Proschle,383.703027,15136,96.59115261,Manually extracted,ExTrAn
287,11870,Lago Proschle,385.2606565,15236,96.00481652,Manually extracted,ExTrAn
287,11871,Lago Proschle,386.5717465,15386,99.61882346,Manually extracted,ExTrAn
287,11872,Lago Proschle,389.1939264,15679,96.72761791,Manually extracted,ExTrAn
287,11873,Lago Proschle,390.5050163,15806,96.58305763,Manually extracted,ExTrAn
287,11874,Lago Proschle,393.1271962,16022,97.88410013,Manually extracted,ExTrAn
287,11875,Lago Proschle,395.2249402,16195,98.89602207,Manually extracted,ExTrAn
287,11876,Lago Proschle,396.7982481,16255,97.01673846,Manually extracted,ExTrAn
287,11877,Lago Proschle,401.5181719,16411,97.73953985,Manually extracted,ExTrAn
287,11878,Lago Proschle,403.0914799,16454,96.72761791,Manually extracted,ExTrAn
287,11879,Lago Proschle,403.3536979,16462,96.00481652,Manually extracted,ExTrAn
287,11880,Lago Proschle,405.1892238,16508,98.31778096,Manually extracted,ExTrAn
287,11881,Lago Proschle,408.5980577,16569,97.73953985,Manually extracted,ExTrAn
287,11882,Lago Proschle,410.1713656,16599,94.12553291,Manually extracted,ExTrAn
287,11883,Lago Proschle,412.0068915,16632,95.57113568,Manually extracted,ExTrAn
287,11884,Lago Proschle,412.5313275,16641,91.08976708,Manually extracted,ExTrAn
287,11885,Lago Proschle,414.6290714,16678,90.65608624,Manually extracted,ExTrAn
287,11886,Lago Proschle,414.9,16682,88.05400124,Manually extracted,ExTrAn
287,11887,Lago Proschle,415,16684,86.46383819,Manually extracted,ExTrAn
287,11888,Lago Proschle,416.4645974,16709,90.9452068,Manually extracted,ExTrAn
287,11889,Lago Proschle,417.5134693,16727,87.90944097,Manually extracted,ExTrAn
287,11890,Lago Proschle,420.3978672,16777,83.57263263,Manually extracted,ExTrAn
287,11891,Lago Proschle,422.4956112,16814,85.16279569,Manually extracted,ExTrAn
287,11892,Lago Proschle,424.3311371,16848,85.16279569,Manually extracted,ExTrAn
287,11893,Lago Proschle,426.428881,16904,83.57263263,Manually extracted,ExTrAn
287,11894,Lago Proschle,428.2644069,16960,83.57263263,Manually extracted,ExTrAn
287,11895,Lago Proschle,430.6243689,17036,89.06592319,Manually extracted,ExTrAn
287,11896,Lago Proschle,432.9843308,17145,94.12553291,Manually extracted,ExTrAn
287,11897,Lago Proschle,434.0332027,17191,80.82598736,Manually extracted,ExTrAn
287,11898,Lago Proschle,436.9176006,17326,87.33119985,Manually extracted,ExTrAn
287,11899,Lago Proschle,439.0153445,17424,80.97054764,Manually extracted,ExTrAn
287,11900,Lago Proschle,440.8508705,17511,88.05400124,Manually extracted,ExTrAn
288,11901,Laguna del Cóndor,1.5,78,67.16981132,Neotoma,ExTrAn
288,11902,Laguna del Cóndor,3,214,69.23076923,Neotoma,ExTrAn
288,11903,Laguna del Cóndor,5,395,68.82129278,Neotoma,ExTrAn
288,11904,Laguna del Cóndor,7,563,71.22302158,Neotoma,ExTrAn
288,11905,Laguna del Cóndor,9,736,70.26022305,Neotoma,ExTrAn
288,11906,Laguna del Cóndor,11,917,62.17948718,Neotoma,ExTrAn
288,11907,Laguna del Cóndor,13,1106,73.07692308,Neotoma,ExTrAn
288,11908,Laguna del Cóndor,15,1295,64.55696203,Neotoma,ExTrAn
288,11909,Laguna del Cóndor,17.5,1520,79.296875,Neotoma,ExTrAn
288,11910,Laguna del Cóndor,19,1655,67.9389313,Neotoma,ExTrAn
