"Depth","Age","Influx"
"1.49","1342","4.65"
"1.5","1351","13.55"
"1.51","1360","17.6"
"1.52","1369","5.7"
"1.53","1378","11.35"
"1.54","1387","12.5"
"1.55","1396","8.35"
"1.56","1405","8.9"
"1.57","1414","7.95"
"1.58","1423","4.35"
"1.59","1432","5.6"
"1.6","1441","4.55"
"1.61","1449","8"
"1.62","1458","9.4"
"1.63","1468","4.2"
"1.64","1477","6.25"
"1.65","1486","5.65"
"1.66","1495","2"
"1.67","1504","6.7"
"1.68","1512","10"
"1.69","1520","11.75"
"1.7","1529","11.1"
"1.71","1538","14.3"
"1.72","1547","8.55"
"1.73","1555","6.25"
"1.74","1565","6.05"
"1.75","1575","5.2"
"1.76","1583","5.25"
"1.77","1591","2.1"
"1.78","1601","5.45"
"1.79","1609","5.05"
"1.8","1618","12"
"1.81","1627","5.85"
"1.82","1636","8.85"
"1.83","1645","7.25"
"1.84","1653","8.1"
"1.85","1662","9.65"
"1.86","1670","3.9"
"1.87","1680","9.75"
"1.88","1689","10.75"
"1.89","1699","16.25"
"1.91","1715","3.2"
"1.92","1724","9.8"
"1.93","1732","15"
"1.94","1741","14.9"
"1.95","1750","9"
"1.96","1758","6.95"
"1.97","1767","11.4"
"1.98","1776","13.25"
"1.99","1785","7.85"
"2","1794","3.6"
"2.01","1803","10"
"2.02","1812","11.7"
"2.03","1820","12.1"
"2.04","1829","15.75"
"2.05","1839","10.95"
"2.06","1848","14.9"
"2.07","1858","10.05"
"2.08","1866","6.5"
"2.09","1874","4.6"
"2.1","1883","3.25"
"2.11","1893","16.95"
"2.12","1902","16.7"
"2.13","1910","12.15"
"2.14","1918","13.95"
"2.15","1926","5.8"
"2.16","1934","16.9"
"2.17","1942","27.3"
"2.18","1950","11.85"
"2.19","1959","18.25"
"2.2","1969","14.8"
"2.21","1978","13.95"
"2.22","1986","22.5"
"2.23","1994","16.55"
"2.24","2003","8.55"
"2.25","2011","16.9"
"2.26","2019","12"
"2.27","2028","6.6"
"2.28","2037","2.3"
"2.29","2045","11.25"
"2.3","2054","50.3"
"2.31","2062","18.3"
"2.32","2069","25.5"
"2.33","2076","21.95"
"2.34","2083","8.85"
"2.35","2090","28.15"
"2.36","2097","37.3"
"2.37","2107","28.3"
"2.38","2115","10.95"
"2.39","2122","10.15"
"2.4","2129","5.95"
"2.41","2137","18.55"
"2.42","2148","11.75"
"2.43","2159","5.5"
"2.44","2169","15.15"
"2.45","2178","8.05"
"2.46","2186","5.65"
"2.47","2199","10"
"2.48","2215","8.75"
