"Depth","Age","Influx"
"1.28","3008","0.9"
"1.29","3024","0.5"
"1.3","3040","0.7"
"1.31","3055","0.5"
"1.32","3072","0.3"
"1.33","3090","0.1"
"1.34","3107","0.1"
"1.35","3124","0.1"
"1.36","3140","0.3"
"1.37","3157","0.4"
"1.38","3175","0"
"1.39","3191","0.1"
"1.4","3207","0.6"
"1.41","3224","0.1"
"1.42","3240","0.3"
"1.45","3291","0.1"
"1.46","3309","0.5"
"1.47","3326","0.9"
"1.48","3344","0.6"
"1.49","3362","0.2"
"1.5","3379","0.9"
"1.51","3395","1.6"
"1.52","3411","1"
"1.53","3427","0.5"
"1.55","3460","0.1"
"1.56","3473","0.7"
"1.57","3488","1.1"
"1.6","3540","0.7"
"1.61","3555","0.5"
"1.62","3568","0.4"
"1.63","3577","1.4"
"1.64","3587","0.5"
"1.65","3598","2"
"1.66","3607","2.7"
"1.67","3616","0.7"
"1.68","3626","0.1"
"1.7","3644","0.5"
"1.71","3654","0.3"
"1.73","3673","0.4"
"1.74","3682","0.1"
"1.75","3692","0.7"
"1.76","3702","0.2"
"1.77","3713","0.8"
"1.78","3722","0.9"
"1.79","3732","0.8"
"1.8","3741","0.7"
"1.81","3751","0.4"
"1.82","3761","0.8"
"1.83","3771","1.2"
"1.84","3781","1"
"1.85","3790","0.3"
"1.86","3800","0.6"
"1.87","3811","1.1"
"1.88","3821","1.1"
"1.89","3833","0.9"
"1.9","3842","1.3"
"1.91","3852","0.6"
"1.92","3861","1.4"
"1.93","3871","0.7"
"1.94","3880","0.4"
"1.95","3890","0.6"
"1.96","3900","0.9"
"1.97","3909","1.5"
"1.98","3919","1.2"
"1.99","3929","0.3"
"2","3938","0.5"
"2.01","3948","0.3"
"2.02","3958","0.2"
"2.04","3978","1.1"
"2.06","3996","0.2"
"2.07","4007","0.6"
"2.08","4017","0.3"
"2.09","4028","0.7"
"2.1","4038","0.3"
"2.11","4048","1.7"
"2.12","4058","1.4"
"2.13","4068","0.2"
"2.14","4077","0.8"
"2.15","4086","0.3"
"2.17","4105","0"
"2.18","4114","0.8"
"2.19","4125","0.3"
"2.2","4135","1.3"
"2.21","4144","0.3"
"2.22","4153","0.4"
"2.23","4162","0.2"
"2.24","4172","0.2"
"2.25","4182","1"
"2.26","4192","0.6"
"2.27","4201","1"
"2.28","4210","1.5"
"2.29","4219","0.4"
"2.3","4229","0.3"
"2.31","4238","0.6"
"2.32","4248","0.6"
"2.33","4258","0.9"
"2.34","4267","0.7"
"2.35","4277","0.8"
"2.36","4286","0.8"
"2.37","4293","0.8"
"2.38","4302","0.5"
"2.39","4312","0.4"
"2.4","4321","1.9"
"2.41","4328","0.7"
"2.42","4336","1.8"
"2.43","4345","2.2"
"2.44","4353","0.9"
"2.45","4363","0.8"
"2.46","4371","1.1"
"2.47","4379","0.5"
"2.48","4386","0.8"
"2.49","4394","0.4"
"2.51","4412","0.5"
"2.52","4430","0.1"
"2.53","4450","0.7"
"2.54","4470","0.3"
"2.55","4490","0.3"
"2.56","4510","0.1"
"2.57","4531","0.7"
"2.58","4552","0.5"
"2.59","4570","0.2"
"2.6","4590","0.2"
"2.61","4608","0.5"
"2.62","4627","0.3"
"2.63","4647","0"
"2.64","4665","0.1"
"2.65","4683","0"
"2.66","4704","0.2"
"2.67","4725","0"
"2.68","4748","0.3"
"2.69","4767","0.1"
"2.7","4788","0.2"
"2.71","4807","0.1"
"2.72","4826","0.1"
"2.73","4848","0.1"
"2.74","4869","0"
"2.75","4889","0"
"2.76","4910","0.1"
"2.77","4927","0.2"
"2.78","4946","0.2"
"2.79","4965","0"
"2.81","5002","0"
"2.82","5022","0.5"
"2.83","5044","0.2"
"2.84","5064","0.5"
"2.85","5085","0.4"
"2.86","5101","0"
"2.87","5120","0.2"
"2.88","5139","0.4"
"2.89","5158","1"
"2.9","5178","0.4"
"2.91","5197","0.5"
"2.92","5217","2.2"
"2.93","5237","0.2"
"2.94","5257","0.1"
"2.95","5276","0.4"
"2.96","5297","3.6"
"2.97","5319","1.6"
"2.98","5340","0.6"
"2.99","5360","2.2"
"3","5379","0.7"
"3.01","5398","1.3"
"3.02","5417","2.1"
"3.03","5437","3.2"
"3.04","5456","0.8"
"3.05","5476","2.1"
"3.06","5493","0.5"
"3.07","5511","0.9"
"3.08","5530","0.5"
"3.09","5549","1"
"3.1","5569","1.2"
"3.11","5588","1.3"
"3.12","5608","0.8"
"3.13","5629","1"
"3.14","5649","0.4"
"3.15","5669","0.3"
"3.16","5687","0.3"
"3.17","5707","0.3"
"3.18","5726","2.7"
"3.19","5747","0.8"
"3.2","5765","0.8"
"3.21","5783","1.6"
"3.22","5801","2.7"
"3.23","5820","0.9"
"3.24","5839","1.2"
"3.25","5857","0.9"
"3.26","5878","0.8"
"3.27","5896","3.1"
"3.28","5914","0.7"
"3.29","5935","0.6"
"3.3","5955","0.3"
"3.31","5974","0.3"
"3.32","5994","0.4"
"3.33","6014","0.2"
"3.34","6035","0.4"
"3.35","6055","0.3"
"3.36","6074","0.5"
"3.37","6093","0"
"3.39","6142","0"
"3.4","6165","0.3"
"3.41","6185","0.7"
"3.42","6199","0.6"
"3.43","6208","0.1"
"3.44","6216","0.2"
"3.45","6225","1.4"
"3.46","6235","0.1"
"3.47","6245","0.2"
"3.48","6253","0.5"
"3.49","6262","0.5"
"3.5","6271","0.3"
"3.51","6282","0.2"
"3.53","6303","0.1"
"3.54","6312","0.5"
"3.55","6322","0.4"
"3.56","6333","0.3"
"3.57","6342","0.5"
"3.58","6352","1"
"3.59","6362","1"
"3.6","6373","1.7"
"3.61","6385","0.8"
"3.62","6396","0.2"
"3.63","6407","0.5"
"3.64","6419","1"
"3.65","6430","0.6"
"3.66","6441","1"
"3.67","6452","0.9"
"3.68","6464","0.5"
"3.69","6476","0.8"
"3.7","6488","1.1"
"3.71","6499","0.6"
"3.72","6510","0.9"
"3.73","6522","0.4"
"3.74","6535","0.4"
"3.75","6546","0.7"
"3.76","6557","0.9"
"3.77","6568","0.5"
"3.8","6602","0"
"3.81","6615","0"
"3.82","6627","0.5"
"3.83","6638","0.4"
"3.84","6648","0.3"
"3.85","6659","0"
"3.86","6670","0"
"3.87","6682","0.3"
"3.88","6693","0.6"
"3.89","6704","0.4"
"3.9","6715","0.3"
"3.91","6727","0.4"
"3.92","6738","1.1"
"3.93","6750","2"
"3.94","6761","0.7"
"3.95","6773","0.5"
"3.96","6785","0.9"
"3.97","6796","0.6"
"3.98","6807","0.4"
"3.99","6820","0.2"
"4","6830","0.1"
"4.01","6843","0.1"
"4.02","6855","0"
"4.03","6866","0"
"4.04","6876","0"
"4.05","6887","0"
"4.06","6898","0.3"
"4.07","6910","0"
"4.1","6944","0.1"
"4.12","6966","0.4"
"4.13","6977","1"
"4.14","6989","0.1"
"4.15","7000","0.5"
"4.16","7011","0.4"
"4.17","7022","0"
"4.18","7034","0"
"4.19","7045","0.1"
"4.2","7057","0.3"
"4.21","7069","0.3"
"4.22","7080","0.1"
"4.23","7092","0.1"
"4.24","7104","2.8"
"4.25","7116","0.3"
"4.26","7126","0.4"
"4.27","7137","0.6"
"4.28","7147","0.6"
"4.29","7159","0.7"
"4.3","7170","0.7"
"4.31","7182","0.5"
"4.32","7192","1"
"4.33","7203","1.1"
"4.34","7215","1.1"
"4.35","7226","0.6"
"4.36","7237","0"
"4.37","7247","1"
"4.38","7258","0.6"
"4.39","7271","0.5"
"4.4","7283","0.6"
"4.41","7293","0.8"
"4.42","7304","1"
"4.43","7315","0.1"
"4.44","7326","0.3"
"4.45","7338","0.4"
"4.46","7351","0.1"
"4.47","7363","0.1"
"4.48","7376","0.2"
"4.49","7389","0"
"4.5","7400","0.4"
"4.51","7414","0.3"
"4.52","7427","0"
"4.53","7439","0.4"
"4.54","7450","0"
"4.55","7460","0.1"
"4.56","7473","0.2"
"4.57","7485","0.5"
"4.58","7497","0.4"
"4.59","7509","0.6"
"4.6","7521","0.4"
"4.61","7533","0.5"
"4.62","7547","0"
"4.63","7561","0.9"
"4.64","7574","0.4"
"4.65","7586","0.2"
"4.66","7600","0.8"
"4.67","7613","1"
"4.68","7626","1.7"
"4.69","7639","2.9"
"4.7","7652","1.9"
"4.71","7665","3.5"
"4.72","7678","5.9"
"4.73","7691","1.4"
"4.74","7704","3.4"
"4.75","7718","1.5"
"4.76","7730","2.7"
"4.77","7743","2.2"
"4.78","7755","1.6"
"4.79","7768","0.8"
"4.8","7781","1"
"4.81","7794","1.1"
"4.82","7807","0.6"
"4.83","7821","3.3"
"4.84","7833","0.9"
"4.85","7847","1"
"4.86","7861","3"
"4.87","7873","2.2"
"4.88","7885","0.3"
"4.89","7899","0.3"
"4.9","7912","0.7"
"4.91","7926","1.1"
"4.92","7940","0.6"
"4.93","7955","6.8"
"4.94","7967","1.9"
"4.95","7980","0.3"
"4.96","7992","1.5"
"4.97","8007","0.4"
"4.98","8021","0.2"
"4.99","8033","0.4"
"5","8046","0"
"5.01","8060","0.3"
"5.02","8072","0.2"
"5.06","8125","0.3"
"5.07","8139","0.2"
"5.08","8152","0.2"
"5.09","8165","2.1"
"5.1","8176","0.3"
"5.11","8189","0.4"
"5.12","8204","1"
"5.13","8218","0.5"
"5.14","8231","1.4"
"5.15","8244","2.6"
"5.16","8258","1"
"5.17","8272","0.9"
"5.18","8284","1.3"
"5.19","8299","1"
"5.2","8311","1.7"
"5.21","8323","0.9"
"5.22","8336","0.7"
"5.23","8348","1.5"
"5.24","8361","0.9"
"5.25","8374","2.2"
"5.26","8387","0.5"
"5.27","8400","1.7"
"5.28","8413","1.6"
"5.29","8427","0.8"
"5.3","8439","2.7"
"5.31","8451","1.6"
"5.33","8477","0.8"
"5.34","8490","1.6"
"5.35","8504","3.6"
"5.36","8516","1.9"
"5.37","8529","0.6"
"5.38","8542","1.9"
"5.39","8555","1.6"
"5.4","8567","0.5"
"5.41","8581","0.5"
"5.42","8593","2.3"
"5.43","8607","0.5"
"5.44","8619","0.6"
"5.45","8632","0.7"
"5.46","8646","1.6"
"5.47","8659","1.4"
"5.48","8674","3"
"5.49","8686","1.6"
"5.5","8698","0.8"
"5.51","8712","1.4"
"5.52","8723","2.7"
"5.53","8736","0.6"
"5.54","8748","0.5"
"5.55","8759","0.2"
"5.56","8771","0"
"5.57","8782","1.8"
"5.58","8793","2.3"
"5.59","8804","1.4"
"5.6","8816","2.9"
"5.61","8827","0.6"
"5.62","8838","0.8"
"5.63","8849","0.2"
"5.64","8859","0.5"
"5.65","8870","1.5"
"5.66","8881","2.8"
"5.67","8891","2"
"5.68","8903","0.5"
"5.69","8914","1.8"
"5.7","8925","0.9"
"5.71","8936","1.5"
"5.72","8949","1.9"
"5.73","8961","3.7"
"5.74","8972","1.7"
"5.75","8983","1.4"
"5.76","8994","0.7"
"5.77","9006","3.7"
"5.78","9017","3.2"
"5.79","9029","1.4"
"5.8","9041","0.8"
"5.81","9052","0.3"
"5.82","9063","0.2"
"5.83","9074","0.1"
"5.84","9086","0.3"
"5.85","9097","0.1"
"5.86","9108","1.1"
"5.87","9119","0.5"
"5.88","9129","1.2"
"5.9","9152","0"
"5.91","9163","1"
"5.92","9173","1.1"
"5.93","9184","0.6"
"5.94","9196","0.4"
"5.96","9218","0.7"
"6.02","9287","0.3"
"6.03","9298","0.7"
"6.04","9310","0.4"
"6.05","9322","0.2"
"6.06","9335","0"
"6.07","9347","0.5"
"6.08","9359","0.2"
"6.09","9371","0.4"
"6.1","9383","0.9"
"6.11","9399","0.3"
"6.12","9412","0.3"
"6.13","9425","0.5"
"6.14","9439","0.2"
"6.15","9451","0.6"
"6.16","9467","0.2"
"6.17","9483","0.5"
"6.18","9499","0.2"
"6.19","9515","0.3"
"6.2","9529","0.3"
"6.21","9546","0"
"6.22","9562","2"
"6.23","9577","2.9"
"6.24","9592","1.1"
"6.25","9607","3.8"
"6.26","9624","4.2"
"6.27","9640","1.6"
"6.28","9657","1.9"
"6.29","9672","0.9"
"6.3","9687","1.4"
"6.31","9703","1.5"
"6.32","9721","1.7"
"6.33","9737","0.6"
"6.34","9752","0.6"
"6.36","9785","0.3"
"6.37","9801","0.1"
"6.38","9819","0.5"
"6.4","9852","0.2"
"6.41","9868","0.5"
"6.42","9886","0.4"
"6.43","9905","1.6"
"6.44","9922","0.4"
"6.45","9939","1.1"
"6.46","9956","0.2"
"6.47","9972","0.9"
"6.48","9988","0.2"
"6.49","10005","1"
"6.5","10021","1.6"
"6.55","10104","1"
"6.56","10120","0.5"
"6.57","10138","0.5"
"6.58","10154","0.8"
"6.6","10191","0.2"
"6.61","10206","0.6"
"6.62","10223","0.7"
"6.63","10241","0.4"
"6.64","10258","0.6"
"6.65","10272","0.2"
"6.66","10291","0.3"
"6.67","10308","0.3"
"6.68","10326","0"
"6.69","10342","0.1"
"6.7","10358","0"
"6.71","10376","0"
"6.72","10394","0"
"6.73","10411","0"
"6.74","10429","0.5"
"6.75","10446","0"
"6.76","10465","0.6"
"6.77","10484","1.8"
"6.78","10500","0.3"
"6.79","10520","0.6"
"6.8","10538","0.3"
"6.81","10555","1.3"
"6.82","10573","1.5"
"6.83","10591","0.5"
"6.84","10609","1.2"
"6.85","10626","0.9"
"6.86","10646","0.8"
"6.87","10664","3"
"6.88","10682","0.3"
"6.89","10699","2.7"
"6.9","10717","5.2"
"6.91","10736","1.5"
"6.92","10758","1.7"
"6.93","10778","2.4"
"6.94","10798","2.1"
"6.95","10816","1.8"
"6.96","10837","0.5"
"6.97","10856","2.7"
"6.98","10876","0.3"
"6.99","10893","1.6"
"7","10910","1.3"
"7.01","10932","1.4"
"7.02","10952","1.4"
"7.03","10973","0.9"
"7.04","10992","1.3"
"7.05","11009","0.8"
"7.06","11030","1.1"
"7.07","11053","3.1"
"7.08","11074","1.1"
"7.09","11094","1.9"
"7.1","11113","1.1"
"7.11","11136","2.2"
"7.12","11158","0.5"
"7.13","11179","2.2"
"7.14","11200","1.6"
"7.15","11220","1"
"7.16","11235","1.5"
"7.17","11249","2.6"
"7.18","11262","0.5"
"7.19","11273","1.5"
